"region";"mun_obr";"oktmo";"year";"F1ST";"F1SIS";"F1SIGAL";"F1SSD";"F1SCM";"F1SNO";"F1SH";"F1SVOCS";"F1SOGAL";"F5SFS";"F5SFSD";"F5SFCM";"F5SFNO";"F5SFH";"F5STS";"F5STSD";"F5STCM";"F5STNO";"F5STH";"F1BTWC";"F1BSWC";"F1BGALWC";"F1BSDWC";"F1BCMWC";"F1BNO2WC";"F1BHWC";"F1BVOCSWC";"F1BOGALWC";"F1BTWCO";"F1BSWCO";"F1BGALWCO";"F1BSDWCO";"F1BCMWCO";"F1BNO2WCO";"F1BHWCO";"F1BVOCSWCO";"F1BOGALWCO";"F1BTTF";"F1BSTF";"F1BGALTF";"F1BSDTF";"F1BCMTF";"F1BNO2TF";"F1BHTF";"F1BVOCSTF";"F1BOGALTF";"F1BTTFC";"F1BSTFC";"F1BGALTFC";"F1BSDTFC";"F1BCMTFC";"F1BNO2TFC";"F1BHTFC";"F1BVOCSTFC";"F1BOGALTFC";"F1BTTFU";"F1BSTFU";"F1BGALTFU";"F1BSDTFU";"F1BCMTFU";"F1BNO2TFU";"F1BHTFU";"F1BVOCSTFU";"F1BOGALTFU";"F1BTE";"F1BSE";"F1BGALE";"F1BSDE";"F1BCME";"F1BNO2E";"F1BHE";"F1BVOCSE";"F1BOGALE"
Волгоградская область;Фроловский муниципальный район;"18656000";2019;11642.845;96.59;11546.255;2.78;38.377;327.343;11155.615;15.368;6.772;0.063;0.111;6.365;3.651;0.01;96.527;2.669;32.012;323.692;13.079;11596.732;50.477;11546.255;2.78;38.377;327.343;11155.615;15.368;6.772;11310.769;48.979;11261.79;2.461;35.255;320.168;10895.862;7.948;0.096;2185.626;2185.626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2139.513;2139.513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2132.188;2132.188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11642.845;96.59;11546.255;2.78;38.377;327.343;11155.615;15.368;6.772
Волгоградская область;Фроловский муниципальный район;"18656000";2020;5969.938;42.863;5927.075;1.201;69.556;269.461;5566.839;19.967;0.051;0.047;0.725;62.453;264.599;0.749;42.816;0.476;7.103;4.862;19.218;5938.947;11.872;5927.075;1.201;69.556;269.461;5566.839;19.967;0.051;5850.052;0.63;5849.422;0.725;64.548;265.093;5518.73;0.281;0.045;1441.172;1441.172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1410.181;1410.181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.707;36.707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5969.938;42.863;5927.075;1.201;69.556;269.461;5566.839;19.967;0.051
Волгоградская область;Чернышковский муниципальный район;"18658000";2019;16.528;1.133;15.395;0.139;6.64;4.167;0.0;4.444;0.005;0.683;0.099;5.982;4.101;0.0;0.45;0.04;0.658;0.066;4.444;16.528;1.133;15.395;0.139;6.64;4.167;0.0;4.444;0.005;11.233;0.683;10.55;0.135;6.252;4.113;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.528;1.133;15.395;0.139;6.64;4.167;0.0;4.444;0.005
Волгоградская область;Чернышковский муниципальный район;"18658000";2020;204.311;21.894;182.417;5.287;31.821;16.825;122.019;6.459;0.006;0.0;0.006;4.784;4.114;0.006;21.894;5.281;27.037;12.711;6.453;204.311;21.894;182.417;5.287;31.821;16.825;122.019;6.459;0.006;58.416;20.327;38.089;4.3;23.422;5.678;4.677;0.011;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204.311;21.894;182.417;5.287;31.821;16.825;122.019;6.459;0.006
Волгоградская область;< Прочие >;-;2020;19.239;1.515;17.724;0.976;5.055;6.392;0.0;5.301;0.0;0.019;0.166;0.431;0.53;0.119;1.496;0.81;4.624;5.862;5.182;19.239;1.515;17.724;0.976;5.055;6.392;;5.301;;1.265;0.019;1.246;0.166;0.431;0.53;;0.119;;0.0;;0.0;;;;;0.0;;0.0;;0.0;;;;;;;0.0;;0.0;;;;;;;19.239;1.515;17.724;0.976;5.055;6.392;;5.301;
Вологодская область;Бабаевский муниципальный район;"19605000";2019;3005.37403;46.544;2958.83003;0.80103;289.169;1441.117;1213.281;12.51;1.952;27.708;0.03503;150.586;28.825;0.0850001;17.873;0.763;138.36;1412.274;12.415;3004.66803;45.839;2958.82903;0.80103;289.168;1441.117;1213.2810001;12.51;1.952;2782.17203;40.512;2741.66003;0.13903;285.825;1439.751;1014.6480001;1.293;0.004;9.051;9.046;0.005;0.001;0.004;0.0;0.0;0.0;0.0;8.345;8.341;0.004;0.001;0.003;0.0;0.0;0.0;0.0;8.345;8.341;0.004;0.001;0.003;0.0;0.0;0.0;0.0;3005.37403;46.544;2958.83003;0.80103;289.169;1441.117;1213.281;12.51;1.952
Вологодская область;Бабаевский муниципальный район;"19605000";2020;5406.884001935;116.343645;5290.540469935;7.923998;439.29893;1614.64084;3204.040010935;19.702638;4.934053;60.707;3.088;233.134;43.816;2.741;55.636645;4.835998;206.16493;1570.82484;16.961647;5406.631001935;116.091645;5290.539469935;7.923998;439.29793;1614.64084;3204.040010935;19.702638;4.934053;5147.581001935;101.424987;5046.157302535;4.620567;414.5706;1601.778063;3015.478005616;6.740049942;2.970016977;3.148;3.147;0.001;0.0;0.001;0.0;0.0;0.0;0.0;2.895;2.895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.895;2.895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5406.884001935;116.343645;5290.540469935;7.923998;439.29893;1614.64084;3204.040010935;19.702638;4.934053
Вологодская область;Бабушкинский муниципальный район;"19608000";2019;228.555;68.0;160.555;0.367;144.661;11.504;0.009;4.014;0.0;49.911;0.0;138.445;7.88;0.0;16.974;0.361;1.815;3.108;4.004;228.555;68.0;160.555;0.367;144.661;11.504;0.009;4.014;0.0;202.834;51.035;151.799;0.01;143.0;8.433;0.009;0.347;0.0;0.221;0.221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.221;0.221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.221;0.221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.555;68.0;160.555;0.367;144.661;11.504;0.009;4.014;0.0
Вологодская область;Бабушкинский муниципальный район;"19608000";2020;246.551;71.3193696;175.2312328;0.316048;162.8085632;11.247454;0.009;0.802248;0.0479196;55.1103286;0.0;156.9524152;8.337292;0.0;15.697;0.31;1.49;2.317;0.792;246.473;71.2413696;175.2312328;0.316048;162.8085632;11.247454;0.009;0.802248;0.0479196;227.626;57.0893696;170.5362328;0.010048;161.4725632;8.967454;0.009;0.029248;0.0479196;6.253;6.253296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.175;6.175296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.246;0.246296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;246.551;71.3193696;175.2312328;0.316048;162.8085632;11.247454;0.009;0.802248;0.0479196
Вологодская область;Белозерский муниципальный район;"19610000";2019;734.318;395.741;338.577;16.948;277.145;38.731;1.191;3.989;0.573;395.578;16.925;275.482;38.492;0.0;0.163;0.023;1.663;0.239;3.989;734.318;395.741;338.577;16.948;277.145;38.731;1.191;3.989;0.573;727.02;395.58;331.44;16.927;275.5;38.518;0.0;0.173;0.322;178.196;178.196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;178.196;178.196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;734.318;395.741;338.577;16.948;277.145;38.731;1.191;3.989;0.573
Вологодская область;Белозерский муниципальный район;"19610000";2020;1644.34688;221.500764;1422.845749;41.891657;1266.724234;67.27564;0.00591;10.635896;36.312412;213.105286;41.1981;1256.529699;60.8978214;4.456674;8.395478;0.693657;10.194535;6.3778186;6.18538751;1644.34688;221.500764;1422.845749;41.891657;1266.724234;67.27564;0.00591;10.635896;36.312412;1621.59431;220.15049;1401.443396;41.447865;1256.755922;65.625095;0.00591;4.682207;32.926397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1644.34688;221.500764;1422.845749;41.891657;1266.724234;67.27564;0.00591;10.635896;36.312412
Вологодская область;Вашкинский муниципальный район;"19612000";2019;296.328;84.678;211.65;7.627;181.508;15.756;0.728;5.745;0.286;69.52;6.708;165.584;7.401;0.014;12.603;0.918;9.399;7.438;5.703;296.328;84.678;211.65;7.627;181.508;15.756;0.728;5.745;0.286;275.631;82.072;193.559;6.927;177.144;8.492;0.176;0.635;0.185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;296.328;84.678;211.65;7.627;181.508;15.756;0.728;5.745;0.286
Вологодская область;Вашкинский муниципальный район;"19612000";2020;327.592;85.070538;242.520605;7.437813;208.20206;15.868666;0.552938;10.058578;0.40055;74.91383;6.704;193.197057;8.641666;0.003;9.809;0.725194;15.590693;7.23541;10.065058;327.592;85.070538;242.520605;7.437813;208.20206;15.868666;0.552938;10.058578;0.40055;299.657;82.327922;217.329038;6.727333;199.55398;9.137814;0.0;1.729;0.180911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;327.592;85.070538;242.520605;7.437813;208.20206;15.868666;0.552938;10.058578;0.40055
Вологодская область;Великоустюгский муниципальный район;"19614000";2019;9765.008258;579.891;9185.117258;33.11704;3191.191;375.3814;5532.418015;43.5138;9.496003;351.311;30.549;2419.809;297.272;0.000015;190.741;2.457;695.822;70.905;43.138;9450.262258;265.145;9185.117258;33.11704;3191.191;375.3814;5532.418015;43.5138;9.496003;9080.309157;215.798;8864.511157;32.56794;3181.255;373.6684;5252.435015;24.0828;0.502002;6766.645;6766.645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6451.899;6451.899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4058.346;4058.346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9765.008258;579.891;9185.117258;33.11704;3191.191;375.3814;5532.418015;43.5138;9.496003
Вологодская область;Великоустюгский муниципальный район;"19614000";2020;4402.872976;578.985707676;3823.886903331;11.100791;3185.024812283;268.920317786;295.653918893;51.67897804;11.508085329;417.082430876;5.612931;2986.887463883;255.7148755582;16.57642021943;144.525044;5.486707;188.097868;9.302969;34.498441;4151.755976;327.868707676;3823.8869033304;11.100791;3185.024812283;268.920317786;295.65391889243;51.67897804;11.508085329;3746.728;279.801699676;3466.9251672904;10.350802;3176.091518283;247.322571786;13.03472089243;18.243551;1.882003329;4971.669;4971.669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4720.552;4720.552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4028.976;4028.976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4402.872976;578.985707676;3823.886903331;11.100791;3185.024812283;268.920317786;295.653918893;51.67897804;11.508085329
Вологодская область;Верховажский муниципальный район;"19616000";2019;166.609;17.462;149.147;0.506;130.885;3.866;8.97;3.485;1.435;17.251;0.448;128.396;3.715;0.0;0.211;0.058;2.489;0.151;3.485;166.609;17.462;149.147;0.506;130.885;3.866;8.97;3.485;1.435;150.804;15.916;134.888;0.446;128.402;3.719;0.286;0.768;1.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;166.609;17.462;149.147;0.506;130.885;3.866;8.97;3.485;1.435
Вологодская область;Верховажский муниципальный район;"19616000";2020;264.123;52.95919275;211.16357779;0.757541;190.43974099;8.6153879;3.456;1.8377959;6.057112;29.422172;0.452541;160.569745;4.7563879;0.346814;13.128;0.305374;3.702;1.728;1.487237;264.123;52.95919275;211.16357779;0.757541;190.43974099;8.6153879;3.456;1.8377959;6.057112;235.574;38.19519275;197.37857779;0.450541;186.95074099;6.9043879;0.286;0.8587959;1.928112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.123;52.95919275;211.16357779;0.757541;190.43974099;8.6153879;3.456;1.8377959;6.057112
Вологодская область;Вожегодский муниципальный район;"19618000";2019;703.977;58.279;645.698;13.27;585.289;43.992;0.024;3.119;0.004;54.534;12.996;573.463;42.27;0.067;3.745;0.274;11.826;1.722;3.076;703.977;58.279;645.698;13.27;585.289;43.992;0.024;3.119;0.004;699.184;58.202;640.982;13.024;584.042;43.668;0.024;0.22;0.004;11.194;11.194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.194;11.194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;703.977;58.279;645.698;13.27;585.289;43.992;0.024;3.119;0.004
Вологодская область;Вожегодский муниципальный район;"19618000";2020;636.632;140.632;496.00039;50.308;374.45639;65.678;0.024;5.078;0.456;139.449;49.648;371.48839;64.947;0.067;1.183;0.66;2.968;0.731;5.035;636.632;140.632;496.00039;50.308;374.45639;65.678;0.024;5.078;0.456;628.069;139.436;488.63339;50.248;372.57939;64.938;0.024;0.39;0.454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;636.632;140.632;496.00039;50.308;374.45639;65.678;0.024;5.078;0.456
Вологодская область;Вологодский муниципальный район;"19620000";2019;2286.75;321.436;1965.314;64.916;693.976;96.136;899.192;69.217;141.877;176.769;58.114;261.822;79.218;0.537;124.352;6.789;280.208;14.118;70.263;2200.31;234.996;1965.314;64.916;693.976;96.136;899.192;69.217;141.877;1108.586;219.79;888.796;62.967;645.82;85.828;29.048;15.837;49.296;986.005;986.004;0.001;0.0;0.0;0.0;0.0;0.001;0.0;899.565;899.564;0.001;0.0;0.0;0.0;0.0;0.001;0.0;808.987;808.986;0.001;0.0;0.0;0.0;0.0;0.001;0.0;2286.75;321.436;1965.314;64.916;693.976;96.136;899.192;69.217;141.877
Вологодская область;Вологодский муниципальный район;"19620000";2020;2124.9421;286.5714;1838.370798;69.4344;596.410358;97.9442;890.265;58.9847;125.33214;174.453;63.3814;311.978358;83.1932;0.632;111.4224;6.052;284.412;14.745;58.7097;2041.3411;202.9704;1838.370798;69.4344;596.410358;97.9442;890.265;58.9847;125.33214;966.7205;187.012;779.708525;67.8844;551.077858;87.3352;22.87;14.559;35.982067;902.082;902.082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;818.481;818.481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;808.266;808.266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2124.9421;286.5714;1838.370798;69.4344;596.410358;97.9442;890.265;58.9847;125.33214
Вологодская область;Вытегорский муниципальный район;"19622000";2019;4615.215;1975.463;2639.752;119.087;2270.086;176.123;17.537;18.826;38.093;789.465;111.41;2190.488;162.395;0.127;1186.047;7.677;79.596;13.728;18.699;4608.817;1969.065;2639.752;119.087;2270.086;176.123;17.537;18.826;38.093;3262.279;783.622;2478.657;111.439;2202.676;163.208;0.783;0.419;0.132;155.289;155.289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.891;148.891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.633;142.633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4615.215;1975.463;2639.752;119.087;2270.086;176.123;17.537;18.826;38.093
Вологодская область;Вытегорский муниципальный район;"19622000";2020;4512.107991093;1267.670603687;3244.437952606;20.10771836;2508.083810888;178.473493378;426.1961236;34.20775259;77.36905379;243.53333;12.7246;2403.6449412;159.9295366;0.224708796;1020.625742057;7.38267036;95.406563688;17.944025358;34.97816999;4483.074991093;1238.637603687;3244.437952606;20.10771836;2508.083810888;178.473493378;426.1961236;34.20775259;77.36905379;2832.525;218.7699756;2613.7552002;12.788688;2435.856896;162.0706;1.56698;1.2257262;0.24631;400.365;400.365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.332;371.332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172.492;172.492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4512.107991093;1267.670603687;3244.437952606;20.10771836;2508.083810888;178.473493378;426.1961236;34.20775259;77.36905379
Вологодская область;город Вологда;"19701000";2019;50187.768;1163.814;49023.954;572.464;1332.099;1161.126;36420.229;9525.807;12.229;93.91000033;144.838;991.969;1102.527;1.16501;1050.81;427.227;320.923;54.764;357.549;50112.283;1104.436;49007.847;572.464;1332.099;1161.126;36420.229;9509.7;12.229;48737.1679;173.7159;48563.452;564.071;1239.7172;1121.937;36297.606;9334.7978;5.323;1479.208;1305.827;173.381;0.0;0.0;0.0;0.0;173.38;0.001;1403.723;1246.449;157.274;0.0;0.0;0.0;0.0;157.273;0.001;163.923;163.765;0.158;0.0;0.0;0.0;0.0;0.157;0.001;50187.768;1163.814;49023.954;572.464;1332.099;1161.126;36420.229;9525.807;12.229
Вологодская область;город Вологда;"19701000";2020;5328.17694926;1407.65294843;3920.525626948;491.058094;2003.55879214;915.37492757;132.511020069;348.461555;29.561238169;348.17512955705;64.944497;1624.56728214;830.36701453;0.636073;1056.2999289;426.113055;372.020704;84.69069849;354.821738069;5262.39094926;1341.86694843;3920.525626948;491.058094;2003.55879214;915.37492757;132.511020069;348.461555;29.561238169;3794.99027526;416.44412623;3378.545650308;484.561587;1873.82907514;855.57396793;11.597020069;143.894148;9.089852169;2400.473;2400.264;0.209;0.0;0.0;0.0;0.0;0.208;0.001;2334.687;2334.478;0.209;0.0;0.0;0.0;0.0;0.208;0.001;80.806;80.597;0.209;0.0;0.0;0.0;0.0;0.208;0.001;5328.17694926;1407.65294843;3920.525626948;491.058094;2003.55879214;915.37492757;132.511020069;348.461555;29.561238169
Вологодская область;город Череповец;"19730000";2019;296392.124;15942.722;280449.402;30753.017;223122.565;16775.525;5183.07;915.888;3699.337;53.046;5182.081;4402.879;5222.627;2.652;15889.893;25570.921;218715.932;11552.056;903.098;284177.623;6142.511;278035.112;30750.129;223043.019;16717.973;5183.07;915.865;1425.056;276184.501213;4825.901203;271358.60001;30318.924;222945.64;16636.693;18.156;554.891;884.29601;690682.254;563854.604;126827.65;4.857;123.388;1899.949;0.0;0.023;124799.433;678467.753;554054.393;124413.36;1.969;43.842;1842.397;0.0;0.0;122525.152;490436.065;448779.076;41656.989;1.574;43.842;1842.397;0.0;0.0;39769.176;296392.124;15942.722;280449.402;30753.017;223122.565;16775.525;5183.07;915.888;3699.337
Вологодская область;город Череповец;"19730000";2020;280292.358344;15392.82364695;264899.53493992;29124.5382275;208634.6854696;16553.499723034;5662.414;912.7834495;4011.614070286;33.40074805;4308.1923625;5024.083684;4924.4231765;1.910191;15359.4068969;24816.330165;203605.8527856;11628.341546534;918.4722585;267592.876344;5328.21164695;262264.66483992;29124.5381275;208634.6854696;16367.954723034;5662.414;911.5264495;1563.546070286;259191.891;4046.09036905;255145.80080292;28730.5528375;208535.451691;16292.62750193;16.932;516.1962325;1054.040539986;802053.67;627104.98;174948.6901;0.0001;0.0;6932.995;0.0;17.236;167998.459;789354.188;617040.368;172313.82;0.0;0.0;6747.45;0.0;15.979;165550.391;411649.842;403818.491;7831.351;0.0;0.0;6747.45;0.0;15.979;1067.922;280292.358344;15392.82364695;264899.53493992;29124.5382275;208634.6854696;16553.499723034;5662.414;912.7834495;4011.614070286
Вологодская область;Грязовецкий муниципальный район;"19624000";2019;8452.7173;217.652;8235.0653;54.069;2653.045;1409.389;3985.237;107.2273;26.098;104.4080002291;28.121;439.331;104.552;0.366;113.244;25.948;2213.714;1304.837;131.6923;8439.9343;204.94;8234.9943;54.057;2652.998;1409.377;3985.237;107.2273;26.098;7479.262;147.441;7331.821;42.279;2609.896;1363.66;3297.413;14.12;4.453;75.168;74.824;0.344;0.015;0.202;0.127;0.0;0.0;0.0;62.385;62.112;0.273;0.003;0.155;0.115;0.0;0.0;0.0;7.563;7.29;0.273;0.003;0.155;0.115;0.0;0.0;0.0;8452.7173;217.652;8235.0653;54.069;2653.045;1409.389;3985.237;107.2273;26.098
Вологодская область;Грязовецкий муниципальный район;"19624000";2020;16446.576;291.67565955;16154.89962249;95.073591;2551.9030878;1470.4563178;11492.7192771;290.5549402;254.19240859;52.82538576;56.915;459.9118392;380.0431742;102.666;238.84943859;38.158591;2091.9912486;1090.413172;221.8918173;16434.169;279.34265955;16154.82562249;95.050591;2551.8760878;1470.4333178;11492.7192771;290.5549402;254.19140859;14137.244;164.80965955;13972.43402449;70.977631;2436.0960878;1294.4507178;9808.4512771;139.0269402;223.43137059;53.735;53.591;0.144;0.034;0.073;0.036;0.0;0.0;0.001;41.328;41.258;0.07;0.011;0.046;0.013;0.0;0.0;0.0;2.879;2.879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16446.576;291.67565955;16154.89962249;95.073591;2551.9030878;1470.4563178;11492.7192771;290.5549402;254.19240859
Вологодская область;Кадуйский муниципальный район;"19626000";2019;3087.977;291.491;2796.486;605.424;348.947;962.397;836.249;33.444;10.025;272.476;603.126;334.386;941.311;0.16;18.981;2.298;14.561;21.086;33.23;2263.215;69.673;2193.542;2.48;348.947;962.397;836.249;33.444;10.025;1341.442421;63.531;1277.911421;0.2302;334.58;941.749;0.017;1.3282;0.007021;6944.593;6272.344;672.249;672.249;0.0;0.0;0.0;0.0;0.0;6119.831;6050.526;69.305;69.305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3087.977;291.491;2796.486;605.424;348.947;962.397;836.249;33.444;10.025
Вологодская область;Кадуйский муниципальный район;"19626000";2020;4903.509;1061.102721;3842.40669198;1437.238751;214.399414;1081.92178198;1057.066009;39.541751;12.238985;1044.107002;1432.663;187.194;1066.756;0.091;16.800721;4.553751;27.027414;15.15278198;46.77276;2448.117;38.271721;2409.84569198;4.677751;214.399414;1081.92178198;1057.066009;39.541751;12.238985;1300.635;31.852237889;1268.78294477;1.336824159;193.158934326;1070.63537583;1.149003681;2.497976159;0.004830615;28273.332;26670.636;1602.696;1602.696;0.0;0.0;0.0;0.0;0.0;25817.94;25647.805;170.135;170.135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4903.509;1061.102721;3842.40669198;1437.238751;214.399414;1081.92178198;1057.066009;39.541751;12.238985
Вологодская область;Кирилловский муниципальный район;"19628000";2019;2111.727;1391.211;720.516;64.221;356.929;23.009;255.765;15.769;4.823;144.46;55.725;340.103;16.496;3.194;1246.751;8.496;16.826;6.513;48.816;2111.727;1391.211;720.516;64.221;356.929;23.009;255.765;15.769;4.823;586.722;150.26;436.462;62.0;346.249;18.612;1.913;5.954;1.734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2111.727;1391.211;720.516;64.221;356.929;23.009;255.765;15.769;4.823
Вологодская область;Кирилловский муниципальный район;"19628000";2020;1060.537127;290.60195339;769.935070739;38.2752202;401.543603356;27.492425033;268.142370828;12.528370489;21.953080833;173.96454439;35.5328503;389.294910756;19.2205786154;3.055820533;116.637243;2.7427499;12.2483746;8.2722474176;9.473030956;1060.537127;290.60195339;769.935070739;38.2752202;401.543603356;27.492425033;268.142370828;12.528370489;21.953080833;626.740641;165.22784109281;461.5127717288;35.5193245;390.703854356;20.437019503;10.2170605306;3.0925128392;1.543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1060.537127;290.60195339;769.935070739;38.2752202;401.543603356;27.492425033;268.142370828;12.528370489;21.953080833
Вологодская область;Кичменгско-Городецкий муниципальный район;"19630000";2019;180.001;38.192;141.809;0.137;108.091;6.116;17.462;8.986;1.017;36.405;0.075;86.625;5.446;0.001;1.787;0.062;21.466;0.67;5.696;180.001;38.192;141.809;0.137;108.091;6.116;17.462;8.986;1.017;131.305;32.778;98.527;0.075;91.93;5.071;0.006;1.445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.001;38.192;141.809;0.137;108.091;6.116;17.462;8.986;1.017
Вологодская область;Кичменгско-Городецкий муниципальный район;"19630000";2020;4112.815;3629.36889325;483.446847397;0.413104;254.57082548;13.808817417;197.8264947;12.4243385;4.4032673;57.16221935;0.109;136.70760048;9.382152;0.023;3556.1458238;0.299319;80.383645;1.04136;12.3058265;4112.815;3629.36889325;483.446847397;0.413104;254.57082548;13.808817417;197.8264947;12.4243385;4.4032673;272.573;70.57653445;201.997011697;0.110785;187.52762048;12.704274417;0.006;1.499512;0.1488198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4112.815;3629.36889325;483.446847397;0.413104;254.57082548;13.808817417;197.8264947;12.4243385;4.4032673
